ncomps	x	y	amplitude	err amplitude	shift	err shift	width	err width	rms	residual	chisq	dof	redchisq	aic
4.0	588.0	350.0	0.3827803538191258	0.11815517390577883	77.89024890746853	0.9362811581584243	2.299629695960263	0.9902811398181374	0.0834751158429599	0.0983343102336845	305.1990530851384	113.0	2.7008765759746765	-482.43465462619884
4.0	588.0	350.0	0.7850090452539591	0.10319077117818251	87.675818320497	0.5202747103378721	3.148985894770874	0.5695040784344431	0.0834751158429599	0.0983343102336845	305.1990530851384	113.0	2.7008765759746765	-482.43465462619884
4.0	598.0	350.0	1.0880951299688197	0.16476883714556836	51.264952756878785	1.1437811390498838	3.459415691606835	0.8164696866144953	0.09030360886045251	0.12416570654614596	306.85795841285517	113.0	2.7155571540960635	-462.0998458660215
4.0	598.0	350.0	1.8301129930099398	0.5300128966731648	61.15224982441863	0.8658811381195132	3.8849765172774813	1.167325095551187	0.09030360886045251	0.12416570654614596	306.85795841285517	113.0	2.7155571540960635	-462.0998458660215
4.0	598.0	350.0	1.5535403567867305	0.1858202022815404	71.5978151068847	2.274140612579155	5.766624216555732	1.7171037271595426	0.09030360886045251	0.12416570654614596	306.85795841285517	113.0	2.7155571540960635	-462.0998458660215
4.0	598.0	350.0	0.7066261269460251	0.11537146835316228	87.81470496845552	0.6854812504602794	2.9857873308884204	0.6776658453713984	0.09030360886045251	0.12416570654614596	306.85795841285517	113.0	2.7155571540960635	-462.0998458660215
5.0	608.0	350.0	1.1834699218387528	0.28624392692376294	49.9121690201392	0.6681586951399079	2.8890322673607876	0.6122228900881558	0.08428237485256287	0.13552886081355042	396.27435380041084	110.0	3.6024941254582803	-439.7678275172581
5.0	608.0	350.0	1.9419900619485853	0.12478295981389544	62.10635313714504	1.6176650563539012	5.79837860911782	2.3176320713840917	0.08428237485256287	0.13552886081355042	396.27435380041084	110.0	3.6024941254582803	-439.7678275172581
5.0	608.0	350.0	1.9081224817690312	0.6500063815076601	72.79417671150598	1.0660925605513547	3.8082119993112284	0.7031231463818985	0.08428237485256287	0.13552886081355042	396.27435380041084	110.0	3.6024941254582803	-439.7678275172581
5.0	608.0	350.0	0.6802168656067724	0.11054767574440622	88.5153178726843	0.7540641919272346	3.821164859486112	0.8832704694431393	0.08428237485256287	0.13552886081355042	396.27435380041084	110.0	3.6024941254582803	-439.7678275172581
5.0	608.0	350.0	0.6853734244382087	0.11942937779386857	101.82075039560922	0.6629867551809652	3.0871819800881433	0.6940590369978231	0.08428237485256287	0.13552886081355042	396.27435380041084	110.0	3.6024941254582803	-439.7678275172581
5.0	618.0	350.0	0.9487782486506245	0.17812366062107332	49.04167557976481	0.6920297114406475	2.87922513317465	0.5967573279974073	0.06753579680597924	0.12586020664497807	463.3991749829298	110.0	4.212719772572089	-475.58631813887797
5.0	618.0	350.0	1.8100826794903764	0.17353215345576373	61.521148541049826	1.855630233910742	5.3557994593849525	1.9376898795654112	0.06753579680597924	0.12586020664497807	463.3991749829298	110.0	4.212719772572089	-475.58631813887797
5.0	618.0	350.0	1.5885067330302893	0.6299339210035765	71.41392708760577	1.409905840006008	3.8864804265594364	0.7663022393608238	0.06753579680597924	0.12586020664497807	463.3991749829298	110.0	4.212719772572089	-475.58631813887797
5.0	618.0	350.0	0.518358721653518	0.08964762512035492	90.11522843099691	1.2073015611276692	4.322124339386424	1.3289713003902057	0.06753579680597924	0.12586020664497807	463.3991749829298	110.0	4.212719772572089	-475.58631813887797
5.0	618.0	350.0	1.8565240380670338	0.09544772003059715	102.58035696047024	0.3165183661705599	3.672022422237559	0.30805468495896277	0.06753579680597924	0.12586020664497807	463.3991749829298	110.0	4.212719772572089	-475.58631813887797
5.0	628.0	350.0	0.5528497198602437	0.09351584619513673	47.7300847464419	0.4970276931985958	2.6599308219898403	0.5494611175181238	0.0758757062785946	0.09133106128505408	185.32507305528785	110.0	1.6847733914117078	-561.0362983941737
5.0	628.0	350.0	1.241239257505708	0.09056989181391788	62.91671576229919	1.2077674150497264	7.600398283285031	0.878336742113709	0.0758757062785946	0.09133106128505408	185.32507305528785	110.0	1.6847733914117078	-561.0362983941737
5.0	628.0	350.0	0.8044698480106817	0.20985541895748455	70.9399169695847	0.4258321945462088	2.994837048444099	0.6743746642589055	0.0758757062785946	0.09133106128505408	185.32507305528785	110.0	1.6847733914117078	-561.0362983941737
5.0	628.0	350.0	0.4995493570933269	0.07480496921242662	92.94531395726206	2.0249766279286785	4.801517794492407	1.7002674309028505	0.0758757062785946	0.09133106128505408	185.32507305528785	110.0	1.6847733914117078	-561.0362983941737
5.0	628.0	350.0	2.172900001744143	0.1107781868077011	104.10054299614846	0.41650198663792587	4.1382562387910395	0.2899592763764765	0.0758757062785946	0.09133106128505408	185.32507305528785	110.0	1.6847733914117078	-561.0362983941737
5.0	638.0	350.0	0.7445582022116061	0.052969841109747194	49.53204818398284	0.4407247960289085	5.123691156046331	0.46819549635908836	0.09769254847219155	0.07565165244667846	95.16409038044951	110.0	0.8651280943677228	-581.1677119234464
5.0	638.0	350.0	1.344203304816789	0.0542107263192015	69.2665525290346	0.24565028790232443	5.0090319351009525	0.2769911068202284	0.09769254847219155	0.07565165244667846	95.16409038044951	110.0	0.8651280943677228	-581.1677119234464
5.0	638.0	350.0	0.5220870414515437	0.10679895729832253	92.09205741131272	2.8656446128503097	5.390467807757347	1.9325430025972852	0.09769254847219155	0.07565165244667846	95.16409038044951	110.0	0.8651280943677228	-581.1677119234464
5.0	638.0	350.0	1.4621858935913128	0.16824013848021524	104.68375981256118	0.7447182264877322	4.819547813794164	1.1468670631167484	0.09769254847219155	0.07565165244667846	95.16409038044951	110.0	0.8651280943677228	-581.1677119234464
5.0	638.0	350.0	0.4316071872527115	0.11489436076321498	116.98386279870557	3.2116786937839326	5.082217720250825	2.028251913003535	0.09769254847219155	0.07565165244667846	95.16409038044951	110.0	0.8651280943677228	-581.1677119234464
4.0	648.0	350.0	0.8536346444536057	0.08015400766292162	49.82478699327754	0.4033769925080699	3.7092266854147597	0.4074129586941607	0.07028507928619764	0.10396256654421666	320.6330754574614	113.0	2.8374608447562957	-519.2652641325762
4.0	648.0	350.0	1.1341313912625992	0.07046433245604053	70.13110900978363	0.3618230618617389	4.883402376236048	0.3739203755860548	0.07028507928619764	0.10396256654421666	320.6330754574614	113.0	2.8374608447562957	-519.2652641325762
4.0	648.0	350.0	1.1175085045454034	0.05231441732034353	107.12615445391174	0.8155792638979418	14.600662483481878	0.7000139316107675	0.07028507928619764	0.10396256654421666	320.6330754574614	113.0	2.8374608447562957	-519.2652641325762
4.0	648.0	350.0	0.632186020853767	0.10477508143597442	117.1946425293096	0.4705125475824949	2.606166958119282	0.5424375584265793	0.07028507928619764	0.10396256654421666	320.6330754574614	113.0	2.8374608447562957	-519.2652641325762
4.0	658.0	350.0	0.9607540387010892	0.09805114464144869	51.00158447934893	0.3267582358053185	2.687395972883126	0.3353510989764644	0.07211487156355251	0.1075701527732087	321.999032553975	113.0	2.849548960654646	-512.30868348172
4.0	658.0	350.0	1.0595858546655228	0.057060104797226924	70.66465960234835	0.5245167583973587	8.211705715151535	0.5845319697582496	0.07211487156355251	0.1075701527732087	321.999032553975	113.0	2.849548960654646	-512.30868348172
4.0	658.0	350.0	1.0616299644304432	0.07683249249619918	100.17940850288296	0.41234028993326555	4.291637209971415	0.42172172472603126	0.07211487156355251	0.1075701527732087	321.999032553975	113.0	2.849548960654646	-512.30868348172
4.0	658.0	350.0	2.9139841186238686	0.06078728736747107	120.14278207617299	0.191493285203771	7.223919851691205	0.21180958470070652	0.07211487156355251	0.1075701527732087	321.999032553975	113.0	2.849548960654646	-512.30868348172
5.0	668.0	350.0	0.7262327856206691	0.055803688274789036	53.8004579988728	1.1404900070106438	6.932200919244454	1.0955836899884202	0.06816796020951645	0.09865918053670462	282.1018470491081	110.0	2.5645622459009827	-535.2971807946645
5.0	668.0	350.0	1.3628119035179582	0.07945144299374424	69.84582059048715	0.4236137582965137	4.520306281759227	0.5347063580411974	0.06816796020951645	0.09865918053670462	282.1018470491081	110.0	2.5645622459009827	-535.2971807946645
5.0	668.0	350.0	0.4659322785824903	0.09503959055961261	81.13896419545955	0.7188035064178429	2.482661909102038	0.7276331898474125	0.06816796020951645	0.09865918053670462	282.1018470491081	110.0	2.5645622459009827	-535.2971807946645
5.0	668.0	350.0	0.45654253886872687	0.05816423286485817	99.08512097262474	0.9899538742393308	6.449535375827124	1.152651253606099	0.06816796020951645	0.09865918053670462	282.1018470491081	110.0	2.5645622459009827	-535.2971807946645
5.0	668.0	350.0	4.401956793018658	0.06037763167575858	122.08058347039554	0.09621673808239471	5.6511849572271355	0.10153724752911486	0.06816796020951645	0.09865918053670462	282.1018470491081	110.0	2.5645622459009827	-535.2971807946645
3.0	678.0	350.0	0.31703448135874723	0.057930228520434175	47.02120241049501	3.0554527069854576	7.2451729936569595	2.531100787354173	0.07208960617080083	0.09562078768935946	247.93704595793798	116.0	2.1373883272236034	-552.288492297355
3.0	678.0	350.0	1.492324775853648	0.05645298961694435	66.7866121984908	0.6578702671580148	7.37575359008556	0.5496599874503312	0.07208960617080083	0.09562078768935946	247.93704595793798	116.0	2.1373883272236034	-552.288492297355
3.0	678.0	350.0	4.030444299574001	0.06744228050312795	122.27568985692534	0.07986550625298254	4.133429668442422	0.07986550532816891	0.07208960617080083	0.09562078768935946	247.93704595793798	116.0	2.1373883272236034	-552.288492297355
3.0	688.0	350.0	1.1830884497411842	0.12564684144109886	64.87517453108495	0.19084251215917153	2.090536782788412	0.26603336276069706	0.08343830111295172	0.08894848104208349	161.70685959634147	116.0	1.394024651692599	-569.1628086127956
3.0	688.0	350.0	1.3160692897314201	0.1079695977820648	65.08344423426759	0.3449830268200822	8.424726991162283	0.4774074034506205	0.08343830111295172	0.08894848104208349	161.70685959634147	116.0	1.394024651692599	-569.1628086127956
3.0	688.0	350.0	2.7368298898730963	0.06729533696693978	121.62494517524782	0.10298744136692817	3.627252051029118	0.1029874411466549	0.08343830111295172	0.08894848104208349	161.70685959634147	116.0	1.394024651692599	-569.1628086127956
4.0	698.0	350.0	1.3311901864445899	0.1135761477034816	55.22506831754407	0.3316698719963022	2.524340418548878	0.3098543070398851	0.1550426575580437	0.09705234013451235	76.47823249894007	113.0	0.6767985176897352	-500.64148061502243
4.0	698.0	350.0	2.884538709024812	0.08847609832292551	65.11978471907177	0.19277258217998808	4.048574713531569	0.24051937333295836	0.1550426575580437	0.09705234013451235	76.47823249894007	113.0	0.6767985176897352	-500.64148061502243
4.0	698.0	350.0	0.8084448578045774	0.09276723757741408	79.43821468561616	0.4648057534426693	3.2557380444174324	0.48813207066623276	0.1550426575580437	0.09705234013451235	76.47823249894007	113.0	0.6767985176897352	-500.64148061502243
4.0	698.0	350.0	1.8570059791482225	0.08188352815268815	121.54910023275235	0.20910490718067776	4.106973122787179	0.20910501129174427	0.1550426575580437	0.09705234013451235	76.47823249894007	113.0	0.6767985176897352	-500.64148061502243
5.0	708.0	350.0	2.3410087251871268	0.09287070380647454	56.0364242283038	0.2660489077839923	3.2108616960282834	0.22558475375077058	0.11995630471319942	0.085513933794409	98.81174406513813	110.0	0.8982885824103466	-525.1404218199414
5.0	708.0	350.0	3.0206322608317437	0.0810609792725589	65.89723843231343	0.20598947652809604	3.707698224491674	0.2534061525495688	0.11995630471319942	0.085513933794409	98.81174406513813	110.0	0.8982885824103466	-525.1404218199414
5.0	708.0	350.0	0.7512364114013707	0.08087450155661623	78.70080769482911	0.516153382817005	3.432200990377326	0.5446288917336527	0.11995630471319942	0.085513933794409	98.81174406513813	110.0	0.8982885824103466	-525.1404218199414
5.0	708.0	350.0	1.0503232559822016	0.1600487407760036	118.07748481704914	0.8161679904910952	2.728693355146907	0.5645535301882515	0.11995630471319942	0.085513933794409	98.81174406513813	110.0	0.8982885824103466	-525.1404218199414
5.0	708.0	350.0	0.8941711453527641	0.11485872362029036	125.27624887466364	1.0997621056077058	3.139941511315084	0.8103090074257367	0.11995630471319942	0.085513933794409	98.81174406513813	110.0	0.8982885824103466	-525.1404218199414
2.0	718.0	350.0	2.798426211894396	0.09587209019942856	56.246936428609324	0.18434777827036825	3.4795815418635403	0.18974141064848132	0.13099410080128154	0.12175912352692807	127.88354151773359	119.0	1.0746516093927192	-492.58809773273765
2.0	718.0	350.0	2.529001092860848	0.0952416519199741	67.56781926438666	0.2054867664081215	3.5356351872182437	0.21264103644887375	0.13099410080128154	0.12175912352692807	127.88354151773359	119.0	1.0746516093927192	-492.58809773273765
2.0	728.0	350.0	2.637338436633027	0.09920943295250523	56.22778599828847	0.14336739315917657	3.235368523685139	0.15023528958966284	0.07988396161704336	0.12879178526203075	342.94178255649865	119.0	2.8818637189621734	-492.9273091953233
2.0	728.0	350.0	2.024464370552972	0.10241618526735292	69.03288325926248	0.18091707366527293	3.0229789704691434	0.18864562196065535	0.07988396161704336	0.12879178526203075	342.94178255649865	119.0	2.8818637189621734	-492.9273091953233
4.0	8.0	360.0	1.0686360180245342	1.186126400187318	10.681683730599882	7.664229865978447	5.196579983866155	3.3646961304024963	0.2643590682128878	0.23598764683279072	100.90989453436745	113.0	0.8930079162333403	-332.58675297985917
4.0	8.0	360.0	1.2984731551914048	0.7343280504580043	21.855017898745277	6.536422685139636	5.5675408812825955	5.281004950903157	0.2643590682128878	0.23598764683279072	100.90989453436745	113.0	0.8930079162333403	-332.58675297985917
4.0	8.0	360.0	1.746056463184639	0.38176990640644104	33.49314162500947	0.48750739817473826	2.3996555909390436	0.523177340648359	0.2643590682128878	0.23598764683279072	100.90989453436745	113.0	0.8930079162333403	-332.58675297985917
4.0	8.0	360.0	1.6343326270356462	0.17886602605902943	51.96188803617656	0.41725992363984854	3.301784975040828	0.41728668878816194	0.2643590682128878	0.23598764683279072	100.90989453436745	113.0	0.8930079162333403	-332.58675297985917
3.0	28.0	360.0	3.535291812600333	0.11474891959913786	27.69691092491024	0.34067147553331384	8.032623891702848	0.3771134675829383	0.17824762849863052	0.20695546943137375	213.74066870078312	116.0	1.842591971558475	-344.523949346552
3.0	28.0	360.0	1.5830470917553339	0.14423222682941392	50.2561179095405	0.7197229694830561	4.973404391849372	0.876426514252636	0.17824762849863052	0.20695546943137375	213.74066870078312	116.0	1.842591971558475	-344.523949346552
3.0	28.0	360.0	1.3144206385718764	0.14982245101591113	65.46387334117871	0.831474984393807	4.505772991629884	0.8325457813435583	0.17824762849863052	0.20695546943137375	213.74066870078312	116.0	1.842591971558475	-344.523949346552
4.0	38.0	360.0	4.307485694435102	0.26556200220442416	25.9743138155308	0.7176167935568035	6.763387064783473	0.42929856460201443	0.16984956918154967	0.16353119328069743	138.34653229804002	113.0	1.2243055955578763	-403.7438279361171
4.0	38.0	360.0	0.6779829118767607	0.27422200162482746	35.88850397547253	0.5913418302069428	1.4955245239238315	0.6171823752103441	0.16984956918154967	0.16353119328069743	138.34653229804002	113.0	1.2243055955578763	-403.7438279361171
4.0	38.0	360.0	1.5957106733596313	0.12437776511033839	44.04191013447062	2.1515690869780784	7.6648301383766935	2.429736346578686	0.16984956918154967	0.16353119328069743	138.34653229804002	113.0	1.2243055955578763	-403.7438279361171
4.0	38.0	360.0	1.2015963473488889	0.12061161142267374	64.88185408593627	0.9195425011571354	5.176402797805174	0.8141387797367566	0.16984956918154967	0.16353119328069743	138.34653229804002	113.0	1.2243055955578763	-403.7438279361171
3.0	48.0	360.0	4.615430176786949	0.20879412540842435	25.08173629191763	0.5603571295827938	6.016128160855801	0.3384461250249371	0.12770337077616598	0.14435048817768792	164.8149351710704	116.0	1.4208184066471587	-460.3823749049581
3.0	48.0	360.0	2.535399550511787	0.1819283752666491	39.116044443349054	0.9812156180047453	6.080257624724891	0.7563157418092561	0.12770337077616598	0.14435048817768792	164.8149351710704	116.0	1.4208184066471587	-460.3823749049581
3.0	48.0	360.0	0.9878142593754099	0.07700306517538676	62.61183746168772	0.7511580942260392	6.932401087026352	0.8115815236086458	0.12770337077616598	0.14435048817768792	164.8149351710704	116.0	1.4208184066471587	-460.3823749049581
3.0	58.0	360.0	5.1852848684221815	0.1879896633601268	24.134025453989036	0.37635931843496384	5.331537521783175	0.2574217442167815	0.12401492470022947	0.16969209310975403	244.64879986868925	116.0	2.1090413781783557	-418.3343757775018
3.0	58.0	360.0	3.6448326150360764	0.12252513426153726	38.440975258245224	0.5935349600294682	6.18399669392076	0.5134144644837618	0.12401492470022947	0.16969209310975403	244.64879986868925	116.0	2.1090413781783557	-418.3343757775018
3.0	58.0	360.0	0.8655845455920974	0.09497463696295504	62.90636917458949	0.8677468766018134	6.30719619543381	0.9333464543707385	0.12401492470022947	0.16969209310975403	244.64879986868925	116.0	2.1090413781783557	-418.3343757775018
5.0	68.0	360.0	1.6461509470317637	3.597875043276028	18.85649149674967	1.2185068064594324	1.9141236475081103	1.1719035006821634	0.11418383758869677	0.12056698177269531	148.79833618644497	110.0	1.3527121471494998	-486.2979345939181
5.0	68.0	360.0	4.322140701954494	0.8075244517433956	23.348743997562792	1.5581670650006247	3.0709074010533026	2.2410473356244696	0.11418383758869677	0.12056698177269531	148.79833618644497	110.0	1.3527121471494998	-486.2979345939181
5.0	68.0	360.0	3.0903255877003146	1.309927912912309	29.544516551095633	0.5964606235359535	2.0486606695089726	0.3468273013085067	0.11418383758869677	0.12056698177269531	148.79833618644497	110.0	1.3527121471494998	-486.2979345939181
5.0	68.0	360.0	4.278124411522228	0.07827477080788006	38.865881448369116	0.2103585279586823	5.4730073423092955	0.2195082333885901	0.11418383758869677	0.12056698177269531	148.79833618644497	110.0	1.3527121471494998	-486.2979345939181
5.0	68.0	360.0	0.728349901870944	0.07202289225748204	63.451010294911256	0.6821966411492559	5.883583320379952	0.7133714215807392	0.11418383758869677	0.12056698177269531	148.79833618644497	110.0	1.3527121471494998	-486.2979345939181
4.0	78.0	360.0	2.2740614763913354	0.09869239006987839	21.493066868648725	0.4115192547236699	3.3498768708777504	0.32740013274307395	0.16676026225452373	0.09679298697683256	57.510509741341444	113.0	0.5089425640826677	-518.0570525566892
4.0	78.0	360.0	2.893347072804534	0.2395018554299404	29.27157101196116	0.24884994322866608	2.6828555337805526	0.2813498931431449	0.16676026225452373	0.09679298697683256	57.510509741341444	113.0	0.5089425640826677	-518.0570525566892
4.0	78.0	360.0	3.202009332436588	0.07521363265672053	38.556768199605344	0.33891144592982647	5.057897419619369	0.28750626743687063	0.16676026225452373	0.09679298697683256	57.510509741341444	113.0	0.5089425640826677	-518.0570525566892
4.0	78.0	360.0	0.5545619399106058	0.07437335138519421	63.843897053647964	0.6718510204935948	4.338016719379054	0.674007921548338	0.16676026225452373	0.09679298697683256	57.510509741341444	113.0	0.5089425640826677	-518.0570525566892
4.0	88.0	360.0	1.3318570903617752	0.07722541261695123	18.12628507767162	1.192989813857025	6.393796236901954	0.8705330333895721	0.11624822755693705	0.08861551824245872	99.52489582066858	113.0	0.8807512904483945	-539.7093954752635
4.0	88.0	360.0	2.541695292407657	0.38803697688829947	29.494057761984806	0.5111770493000747	3.7086893862665766	0.5037623145715665	0.11624822755693705	0.08861551824245872	99.52489582066858	113.0	0.8807512904483945	-539.7093954752635
4.0	88.0	360.0	1.5463279471341023	0.174247103379951	38.5901390455935	1.2599077923870186	4.50428838546919	0.7554364017734954	0.11624822755693705	0.08861551824245872	99.52489582066858	113.0	0.8807512904483945	-539.7093954752635
4.0	88.0	360.0	0.5037988126651984	0.0797482980393469	62.140073235375546	0.5791803629324197	3.16669680406614	0.5793210666288977	0.11624822755693705	0.08861551824245872	99.52489582066858	113.0	0.8807512904483945	-539.7093954752635
3.0	98.0	360.0	1.1333098708186766	0.05198341971322666	12.423215412200262	0.5829611979342795	5.8893847940552195	0.5013149046744337	0.07738789034857632	0.08433773573364796	152.39654138900184	116.0	1.3137632878362226	-595.39449770225
3.0	98.0	360.0	2.27625199800214	0.04867480989823892	29.355330816610486	0.3024019393205733	6.274520206378837	0.26731547246550724	0.07738789034857632	0.08433773573364796	152.39654138900184	116.0	1.3137632878362226	-595.39449770225
3.0	98.0	360.0	0.5386840538325716	0.06513188117511931	61.10125558979864	0.4383188729505065	3.1387177754994324	0.43832056942616937	0.07738789034857632	0.08433773573364796	152.39654138900184	116.0	1.3137632878362226	-595.39449770225
3.0	108.0	360.0	0.6162944009114868	0.046635376977551275	11.327063457914223	0.9053442603558736	7.278724719273786	0.9571719930726138	0.08321966439020621	0.08817905046225567	146.43320504981904	116.0	1.2623552159467157	-582.2207285484866
3.0	108.0	360.0	1.38644216055277	0.06141908992632518	28.978498848739882	0.30687416983345167	4.550591221531412	0.2886587229166593	0.08321966439020621	0.08817905046225567	146.43320504981904	116.0	1.2623552159467157	-582.2207285484866
3.0	108.0	360.0	0.41342886183017985	0.07942381603442433	61.124599284771875	0.5204266992254316	2.3462759300707123	0.5206319988546365	0.08321966439020621	0.08817905046225567	146.43320504981904	116.0	1.2623552159467157	-582.2207285484866
2.0	128.0	360.0	0.7291882620907127	0.046175548620412545	9.266157841908775	0.39478182181020915	5.396324494677225	0.4031856041464329	0.07059656992892431	0.07596680750254611	160.44315921680035	119.0	1.3482618421579862	-618.778316357988
2.0	128.0	360.0	1.2030407631914875	0.05838075364664053	29.156029673136512	0.18921317445148406	3.3490398591165	0.19136570880576848	0.07059656992892431	0.07596680750254611	160.44315921680035	119.0	1.3482618421579862	-618.778316357988
3.0	138.0	360.0	1.9117233596797585	0.06142121601215793	10.025697951539671	0.17495753493684488	4.598137601556793	0.18694670293039203	0.09311184133290541	0.08589604602830613	132.3360004182164	116.0	1.1408275898122104	-566.794459855137
3.0	138.0	360.0	0.619969377171549	0.07352702018660646	26.425580939538907	0.8136416156696336	3.426816704041011	0.8851817090114209	0.09311184133290541	0.08589604602830613	132.3360004182164	116.0	1.1408275898122104	-566.794459855137
3.0	138.0	360.0	0.4741493325025889	0.1385094976406753	33.29026620765366	0.6155832188612189	1.7754652572301328	0.6060732111385416	0.09311184133290541	0.08589604602830613	132.3360004182164	116.0	1.1408275898122104	-566.794459855137
4.0	148.0	360.0	1.414670063792844	0.06114782436234047	10.061229530019954	0.2014196726547049	3.7632350534393844	0.20902399177621758	0.06800314743324978	0.08261987260302094	201.093643598965	113.0	1.7795897663625222	-585.8324891357524
